mm_gene	hg_gene	MEL	CH12	K562	GM12878	q_M	q_C	q_K	q_G
NULL	MIR429	0	0	0	0	0	0	0	0
NULL	MIR4290	0	0	0	0	0	0	0	0
NULL	MIR4291	0	0	0	0	0	0	0	0
NULL	MIR4292	0	0	17.6396584527866	12.5720277446136	0	0	4	4
NULL	MIR4294	0	0	0	0	0	0	0	0
NULL	MIR4295	0	0	0	0	0	0	0	0
NULL	MIR4296	0	0	0	0	0	0	0	0
NULL	MIR4297	0	0	0	0	0	0	0	0
NULL	MIR4298	0	0	0	0	0	0	0	0
NULL	MIR4299	0	0	2.58429993831578	0	0	0	3	0
NULL	MIR4300	0	0	0	0	0	0	0	0
NULL	MIR4301	0	0	0	0	0	0	0	0
NULL	MIR4302	0	0	0	0	0	0	0	0
NULL	MIR4303	0	0	0	0	0	0	0	0
NULL	MIR4304	0	0	0	0	0	0	0	0
NULL	MIR4305	0	0	0	1.69740880245493	0	0	0	3
NULL	MIR4306	0	0	0	0	0	0	0	0
NULL	MIR4307	0	0	0	0	0	0	0	0
NULL	MIR4308	0	0	0	0	0	0	0	0
NULL	MIR4309	0	0	0	0	0	0	0	0
NULL	MIR431	0	0	0	0	0	0	0	0
NULL	MIR4310	0	0	0	0	0	0	0	0
NULL	MIR4311	0	0	0	0	0	0	0	0
NULL	MIR4312	0	0	0	2.87095144786693	0	0	0	3
NULL	MIR4313	0	0	0	0	0	0	0	0
NULL	MIR4314	0	0	0	2.50474497386552	0	0	0	3
NULL	MIR4315-1	0	0	0	0	0	0	0	0
NULL	MIR4316	0	0	0	0	0	0	0	0
NULL	MIR4317	0	0	0	0	0	0	0	0
NULL	MIR4318	0	0	0	0	0	0	0	0
NULL	MIR4319	0	0	0	0	0	0	0	0
NULL	MIR432	0	0	0	0	0	0	0	0
NULL	MIR4320	0	0	0	0	0	0	0	0
NULL	MIR4321	0	0	0	0	0	0	0	0
NULL	MIR4322	0	0	0	9.91405374942781	0	0	0	4
NULL	MIR4323	0	0	0	0	0	0	0	0
NULL	MIR4324	0	0	0	2.98381992652003	0	0	0	3
NULL	MIR4325	0	0	0	0	0	0	0	0
NULL	MIR4326	0	0	2.51938790558816	2.95664432763547	0	0	3	3
NULL	MIR4327	0	0	0	0	0	0	0	0
NULL	MIR4328	0	0	0	0	0	0	0	0
NULL	MIR4329	0	0	0	0	0	0	0	0
NULL	MIR433	0	0	0	0	0	0	0	0
NULL	MIR4330	0	0	0	0	0	0	0	0
NULL	MIR4417	0	0	0	0	0	0	0	0
NULL	MIR4420	0	0	2.4193965279764	7.48001117145628	0	0	3	4
NULL	MIR4422	0	0	0	0	0	0	0	0
NULL	MIR4423	0	0	0	0	0	0	0	0
NULL	MIR4424	0	0	0	1.92008323626358	0	0	0	3
NULL	MIR4427	0	0	0	2.27034812240798	0	0	0	3
NULL	MIR4429	0	0	0	0	0	0	0	0
NULL	MIR4432	0	0	0	0	0	0	0	0
NULL	MIR4434	0	0	0	0	0	0	0	0
NULL	MIR4435-1	0	0	0	0	0	0	0	0
NULL	MIR4436A	0	0	0	0	0	0	0	0
NULL	MIR4436B1	0	0	0	0	0	0	0	0
NULL	MIR4437	0	0	0	0	0	0	0	0
NULL	MIR4439	0	0	0	0	0	0	0	0
NULL	MIR4440	0	0	0	0	0	0	0	0
NULL	MIR4441	0	0	2.15631476747929	4.0137552708359	0	0	3	3
NULL	MIR4442	0	0	0	0	0	0	0	0
NULL	MIR4443	0	0	0	0	0	0	0	0
NULL	MIR4444-1	0	0	0	0	0	0	0	0
NULL	MIR4446	0	0	0	5.61239354783742	0	0	0	3
NULL	MIR4449	0	0	47.0282719728358	47.2254586233485	0	0	4	4
NULL	MIR4450	0	0	0	0	0	0	0	0
NULL	MIR4451	0	0	0	4.54135241205113	0	0	0	3
NULL	MIR4454	0	0	0	0	0	0	0	0
NULL	MIR4456	0	0	0	0	0	0	0	0
NULL	MIR4457	0	0	0	0	0	0	0	0
NULL	MIR4458	0	0	0	0	0	0	0	0
NULL	MIR4460	0	0	0	0	0	0	0	0
NULL	MIR4461	0	0	4.9178945893501	7.535562912069	0	0	3	4
NULL	MIR4462	0	0	0	4.28074969624146	0	0	0	3
NULL	MIR4464	0	0	0	0	0	0	0	0
NULL	MIR4465	0	0	0	0	0	0	0	0
NULL	MIR4466	0	0	0	0	0	0	0	0
NULL	MIR4467	0	0	0	0	0	0	0	0
NULL	MIR4468	0	0	0	0	0	0	0	0
NULL	MIR4469	0	0	0	0	0	0	0	0
NULL	MIR4470	0	0	0	0	0	0	0	0
NULL	MIR4471	0	0	0	0	0	0	0	0
NULL	MIR4472-1	0	0	0	0	0	0	0	0
NULL	MIR4472-2	0	0	0	0	0	0	0	0
NULL	MIR4473	0	0	0	0	0	0	0	0
NULL	MIR4474	0	0	0	0	0	0	0	0
NULL	MIR4475	0	0	0	0	0	0	0	0
NULL	MIR4476	0	0	0	0	0	0	0	0
NULL	MIR4478	0	0	0	0	0	0	0	0
NULL	MIR4479	0	0	0	0	0	0	0	0
NULL	MIR448	0	0	0	0	0	0	0	0
NULL	MIR4480	0	0	0	0	0	0	0	0
NULL	MIR4482-1	0	0	2.63685306511141	0	0	0	3	0
NULL	MIR4483	0	0	0	0	0	0	0	0
NULL	MIR4484	0	0	0	2.69626693787659	0	0	0	3
NULL	MIR4486	0	0	0	0	0	0	0	0
NULL	MIR4488	0	0	0	0	0	0	0	0
NULL	MIR4489	0	0	0	0	0	0	0	0
NULL	MIR4490	0	0	0	0	0	0	0	0
NULL	MIR4491	0	0	0	0	0	0	0	0
NULL	MIR4492	0	0	0	0	0	0	0	0
NULL	MIR4493	0	0	0	0	0	0	0	0
NULL	MIR4497	0	0	0	0	0	0	0	0
NULL	MIR4498	0	0	0	0	0	0	0	0
NULL	MIR4499	0	0	0	0	0	0	0	0
NULL	MIR449A	0	0	0	0	0	0	0	0
NULL	MIR449B	0	0	0	0	0	0	0	0
NULL	MIR449C	0	0	0	0	0	0	0	0
NULL	MIR4500	0	0	0	0	0	0	0	0
NULL	MIR4500HG	0	0	0	0	0	0	0	0
NULL	MIR4503	0	0	0	0	0	0	0	0
NULL	MIR4505	0	0	0	0	0	0	0	0
NULL	MIR4508	0	0	0	0	0	0	0	0
NULL	MIR4509-1	0	0	0	0	0	0	0	0
NULL	MIR450A1	0	0	0	0	0	0	0	0
NULL	MIR450A2	0	0	0	0	0	0	0	0
NULL	MIR450B	0	0	0	0	0	0	0	0
NULL	MIR4510	0	0	0	0	0	0	0	0
NULL	MIR4511	0	0	0	0	0	0	0	0
NULL	MIR4513	0	0	2.31276809275423	5.64586899378448	0	0	3	3
NULL	MIR4514	0	0	0	0	0	0	0	0
NULL	MIR4515	0	0	0	0	0	0	0	0
NULL	MIR4516	0	0	0	0	0	0	0	0
NULL	MIR4517	0	0	0	0	0	0	0	0
NULL	MIR4518	0	0	0	3.3101634177152	0	0	0	3
NULL	MIR4519	0	0	0	0	0	0	0	0
NULL	MIR451A	0	0	0	0	0	0	0	0
NULL	MIR451B	0	0	0	0	0	0	0	0
NULL	MIR452	0	0	3.65826784270633	0	0	0	3	0
NULL	MIR4520A	0	0	0	0	0	0	0	0
NULL	MIR4520B	0	0	0	0	0	0	0	0
NULL	MIR4521	0	0	0	0	0	0	0	0
NULL	MIR4522	0	0	0	0	0	0	0	0
NULL	MIR4523	0	0	0	0	0	0	0	0
NULL	MIR4524A	0	0	0	0	0	0	0	0
NULL	MIR4524B	0	0	0	2.60812523555717	0	0	0	3
NULL	MIR4526	0	0	0	0	0	0	0	0
NULL	MIR4529	0	0	0	0	0	0	0	0
NULL	MIR4530	0	0	0	0	0	0	0	0
NULL	MIR4531	0	0	0	0	0	0	0	0
NULL	MIR4532	0	0	0	0	0	0	0	0
NULL	MIR4533	0	0	0	0	0	0	0	0
NULL	MIR4534	0	0	0	0	0	0	0	0
NULL	MIR4535	0	0	0	0	0	0	0	0
NULL	MIR4536-1	0	0	0	0	0	0	0	0
NULL	MIR454	0	0	0	1.55169014294242	0	0	0	3
NULL	MIR4540	0	0	0	0	0	0	0	0
NULL	MIR455	0	0	0	0	0	0	0	0
NULL	MIR4632	0	0	0	0	0	0	0	0
NULL	MIR4633	0	0	0	0	0	0	0	0
NULL	MIR4634	0	0	0	0	0	0	0	0
NULL	MIR4635	0	0	0	0	0	0	0	0
NULL	MIR4636	0	0	0	0	0	0	0	0
NULL	MIR4637	0	0	0	0	0	0	0	0
NULL	MIR4638	0	0	0	0	0	0	0	0
NULL	MIR4639	0	0	3.07630984096238	3.06025231083297	0	0	3	3
NULL	MIR4640	0	0	0	1.85859644402481	0	0	0	3
NULL	MIR4641	0	0	0	3.89870632916807	0	0	0	3
NULL	MIR4642	0	0	0	0	0	0	0	0
NULL	MIR4643	0	0	0	0	0	0	0	0
NULL	MIR4644	0	0	0	0	0	0	0	0
NULL	MIR4645	0	0	0	2.07751491785161	0	0	0	3
NULL	MIR4646	0	0	0	0	0	0	0	0
NULL	MIR4647	0	0	0	0	0	0	0	0
NULL	MIR4648	0	0	0	0	0	0	0	0
NULL	MIR4649	0	0	0	0	0	0	0	0
NULL	MIR4650-1	0	0	0	0	0	0	0	0
NULL	MIR4650-2	0	0	0	0	0	0	0	0
NULL	MIR4651	0	0	0	0	0	0	0	0
NULL	MIR4652	0	0	0	0	0	0	0	0
NULL	MIR4653	0	0	0	0	0	0	0	0
NULL	MIR4654	0	0	0	0	0	0	0	0
NULL	MIR4655	0	0	3.58481610418997	0	0	0	3	0
NULL	MIR4656	0	0	0	0	0	0	0	0
NULL	MIR4658	0	0	0	0	0	0	0	0
NULL	MIR4659A	0	0	0	2.7435529566692	0	0	0	3
NULL	MIR4659B	0	0	0	0	0	0	0	0
NULL	MIR4660	0	0	0	0	0	0	0	0
NULL	MIR4661	0	0	0	0	0	0	0	0
NULL	MIR4663	0	0	0	0	0	0	0	0
NULL	MIR4664	0	0	9.80720928419443	2.46339348945384	0	0	4	3
NULL	MIR4665	0	0	0	0	0	0	0	0
NULL	MIR4666A	0	0	0	0	0	0	0	0
NULL	MIR4667	0	0	2.75045334130152	0	0	0	3	0
NULL	MIR4668	0	0	0	0	0	0	0	0
NULL	MIR4669	0	0	0	0	0	0	0	0
NULL	MIR4670	0	0	0	0	0	0	0	0
NULL	MIR4671	0	0	0	0	0	0	0	0
NULL	MIR4672	0	0	0	0	0	0	0	0
NULL	MIR4673	0	0	0	0	0	0	0	0
NULL	MIR4674	0	0	0	67.9570230862971	0	0	0	5
NULL	MIR4675	0	0	0	0	0	0	0	0
NULL	MIR4676	0	0	0	0	0	0	0	0
NULL	MIR4677	0	0	0	2.76794207632087	0	0	0	3
NULL	MIR4678	0	0	0	0	0	0	0	0
NULL	MIR4679-1	0	0	0	0	0	0	0	0
NULL	MIR4679-2	0	0	0	0	0	0	0	0
NULL	MIR4680	0	0	0	0	0	0	0	0
NULL	MIR4681	0	0	0	0	0	0	0	0
NULL	MIR4682	0	0	0	0	0	0	0	0
NULL	MIR4684	0	0	0	0	0	0	0	0
NULL	MIR4685	0	0	2.25037522420981	2.64094271745662	0	0	3	3
NULL	MIR4686	0	0	0	0	0	0	0	0
NULL	MIR4687	0	0	0	0	0	0	0	0
NULL	MIR4688	0	0	0	0	0	0	0	0
NULL	MIR4689	0	0	0	0	0	0	0	0
NULL	MIR4690	0	0	0	5.49360744545364	0	0	0	3
NULL	MIR4691	0	0	2.19876210198796	8.10851000046291	0	0	3	4
NULL	MIR4692	0	0	0	0	0	0	0	0
NULL	MIR4693	0	0	0	0	0	0	0	0
NULL	MIR4694	0	0	0	0	0	0	0	0
NULL	MIR4695	0	0	0	0	0	0	0	0
NULL	MIR4696	0	0	0	0	0	0	0	0
NULL	MIR4697HG	0	0	0	0.146191730196272	0	0	0	2
NULL	MIR4698	0	0	0	0	0	0	0	0
NULL	MIR4699	0	0	0	0	0	0	0	0
NULL	MIR4700	0	0	0	0	0	0	0	0
NULL	MIR4701	0	0	2.84416858376313	0	0	0	3	0
NULL	MIR4703	0	0	0	0	0	0	0	0
NULL	MIR4705	0	0	0	0	0	0	0	0
NULL	MIR4706	0	0	0	0	0	0	0	0
NULL	MIR4707	0	0	0	0	0	0	0	0
NULL	MIR4708	0	0	0	0	0	0	0	0
NULL	MIR4709	0	0	0	0	0	0	0	0
NULL	MIR4710	0	0	0	0	0	0	0	0
NULL	MIR4711	0	0	0	0	0	0	0	0
NULL	MIR4712	0	0	1.83702503364141	3.77069502091781	0	0	3	3
NULL	MIR4713	0	0	0	0	0	0	0	0
NULL	MIR4714	0	0	0	0	0	0	0	0
NULL	MIR4715	0	0	0	0	0	0	0	0
NULL	MIR4716	0	0	0	0	0	0	0	0
NULL	MIR4717	0	0	0	0	0	0	0	0
NULL	MIR4718	0	0	0	0	0	0	0	0
NULL	MIR4719	0	0	0	0	0	0	0	0
NULL	MIR4720	0	0	2.21319581883813	1.80036725844261	0	0	3	3
NULL	MIR4721	0	0	2.22163152525135	0	0	0	3	0
NULL	MIR4722	0	0	0	0	0	0	0	0
NULL	MIR4723	0	0	2.00715477001017	2.35550974594824	0	0	3	3
NULL	MIR4724	0	0	0	0	0	0	0	0
NULL	MIR4725	0	0	0	0	0	0	0	0
NULL	MIR4726	0	0	0	0	0	0	0	0
NULL	MIR4727	0	0	0	0	0	0	0	0
NULL	MIR4728	0	0	0	0	0	0	0	0
NULL	MIR4729	0	0	0	0	0	0	0	0
NULL	MIR4730	0	0	0	3.52462077224809	0	0	0	3
NULL	MIR4731	0	0	0	0	0	0	0	0
NULL	MIR4732	0	0	0	0	0	0	0	0
NULL	MIR4733	0	0	0	0	0	0	0	0
NULL	MIR4734	0	0	0	0	0	0	0	0
NULL	MIR4735	0	0	0	0	0	0	0	0
NULL	MIR4736	0	0	0	0	0	0	0	0
NULL	MIR4737	0	0	11.4438305201113	7.21032344538228	0	0	4	4
NULL	MIR4738	0	0	0	2.60716174019757	0	0	0	3
NULL	MIR4739	0	0	0	0	0	0	0	0
NULL	MIR4740	0	0	6.6605225031688	0	0	0	3	0
NULL	MIR4741	0	0	0	0	0	0	0	0
NULL	MIR4742	0	0	0	3.25440356069036	0	0	0	3
NULL	MIR4743	0	0	0	0	0	0	0	0
NULL	MIR4744	0	0	0	1.98645592519501	0	0	0	3
NULL	MIR4745	0	0	0	0	0	0	0	0
NULL	MIR4746	0	0	3.47211316492717	4.58711555978727	0	0	3	3
NULL	MIR4747	0	0	0	0	0	0	0	0
NULL	MIR4748	0	0	0	0	0	0	0	0
NULL	MIR4749	0	0	0	6.0051213244428	0	0	0	3
NULL	MIR4750	0	0	0	0	0	0	0	0
NULL	MIR4751	0	0	0	0	0	0	0	0
NULL	MIR4752	0	0	0	0	0	0	0	0
NULL	MIR4753	0	0	0	0	0	0	0	0
NULL	MIR4754	0	0	3.14258386413502	0	0	0	3	0
NULL	MIR4755	0	0	0	0	0	0	0	0
NULL	MIR4756	0	0	0	0	0	0	0	0
NULL	MIR4757	0	0	0	0	0	0	0	0
NULL	MIR4758	0	0	0	0	0	0	0	0
NULL	MIR4759	0	0	0	0	0	0	0	0
NULL	MIR4760	0	0	0	0	0	0	0	0
NULL	MIR4761	0	0	0	2.71966758518782	0	0	0	3
NULL	MIR4762	0	0	0	0	0	0	0	0
NULL	MIR4763	0	0	0	0	0	0	0	0
NULL	MIR4764	0	0	0	0	0	0	0	0
NULL	MIR4765	0	0	0	2.07751491785161	0	0	0	3
NULL	MIR4766	0	0	0	2.87095144786693	0	0	0	3
NULL	MIR4767	0	0	0	74.8622899299889	0	0	0	5
NULL	MIR4768	0	0	0	0	0	0	0	0
NULL	MIR4769	0	0	0	0	0	0	0	0
NULL	MIR4770	0	0	0	0	0	0	0	0
NULL	MIR4772	0	0	2.4409532264929	0	0	0	3	0
NULL	MIR4773-1	0	0	0	0	0	0	0	0
NULL	MIR4773-2	0	0	0	0	0	0	0	0
NULL	MIR4774	0	0	0	0	0	0	0	0
NULL	MIR4775	0	0	0	0	0	0	0	0
NULL	MIR4776-1	0	0	0	0	0	0	0	0
NULL	MIR4776-2	0	0	0	0	0	0	0	0
NULL	MIR4777	0	0	0	0	0	0	0	0
NULL	MIR4778	0	0	0	0	0	0	0	0
NULL	MIR4779	0	0	0	0	0	0	0	0
NULL	MIR4780	0	0	0	0	0	0	0	0
NULL	MIR4781	0	0	0	0	0	0	0	0
NULL	MIR4782	0	0	1.79587542720118	0	0	0	3	0
NULL	MIR4783	0	0	0	0	0	0	0	0
NULL	MIR4784	0	0	6.82439582566592	7.09834523289262	0	0	3	3
NULL	MIR4785	0	0	0	0	0	0	0	0
NULL	MIR4786	0	0	2.02499759594367	2.37644931224855	0	0	3	3
NULL	MIR4787	0	0	0	0	0	0	0	0
NULL	MIR4788	0	0	0	0	0	0	0	0
NULL	MIR4789	0	0	0	0	0	0	0	0
NULL	MIR4790	0	0	0	0	0	0	0	0
NULL	MIR4791	0	0	0	0	0	0	0	0
NULL	MIR4792	0	0	0	0	0	0	0	0
NULL	MIR4793	0	0	0	0	0	0	0	0
NULL	MIR4794	0	0	0	0	0	0	0	0
NULL	MIR4795	0	0	0	0	0	0	0	0
NULL	MIR4796	0	0	0	0	0	0	0	0
NULL	MIR4797	0	0	0	0	0	0	0	0
NULL	MIR4798	0	0	0	0	0	0	0	0
NULL	MIR4799	0	0	0	0	0	0	0	0
NULL	MIR4800	0	0	0	0	0	0	0	0
NULL	MIR4801	0	0	0	0	0	0	0	0
NULL	MIR4802	0	0	0	0	0	0	0	0
NULL	MIR4803	0	0	0	0	0	0	0	0
NULL	MIR4804	0	0	0	0	0	0	0	0
NULL	MIR483	0	0	0	0	0	0	0	0
NULL	MIR484	0	0	0	0	0	0	0	0
NULL	MIR485	0	0	0	0	0	0	0	0
NULL	MIR486	0	0	0	0	0	0	0	0
NULL	MIR487A	0	0	0	0	0	0	0	0
NULL	MIR487B	0	0	0	0	0	0	0	0
NULL	MIR488	0	0	0	0	0	0	0	0
NULL	MIR489	0	0	0	0	0	0	0	0
NULL	MIR490	0	0	0	0	0	0	0	0
NULL	MIR491	0	0	0	0	0	0	0	0
NULL	MIR493	0	0	0	0	0	0	0	0
NULL	MIR494	0	0	0	0	0	0	0	0
NULL	MIR495	0	0	0	0	0	0	0	0
NULL	MIR496	0	0	0	0	0	0	0	0
NULL	MIR497	0	0	0	0	0	0	0	0
NULL	MIR497HG	0	0	0.174816185808531	0.347214054608835	0	0	2	2
NULL	MIR498	0	0	0	0	0	0	0	0
NULL	MIR4999	0	0	0	0	0	0	0	0
NULL	MIR499A	0	0	0	0	0	0	0	0
NULL	MIR499B	0	0	0	0	0	0	0	0
NULL	MIR5000	0	0	0	0	0	0	0	0
NULL	MIR5002	0	0	0	0	0	0	0	0
NULL	MIR5003	0	0	0	0	0	0	0	0
NULL	MIR5004	0	0	2.36849286019877	0	0	0	3	0
NULL	MIR5006	0	0	0	0	0	0	0	0
NULL	MIR5007	0	0	0	0	0	0	0	0
NULL	MIR5008	0	0	3.40347844654369	0	0	0	3	0
NULL	MIR500A	0	0	0	0	0	0	0	0
NULL	MIR500B	0	0	0	0	0	0	0	0
NULL	MIR501	0	0	0	0	0	0	0	0
NULL	MIR5010	0	0	2.92535559350669	2.23692908430492	0	0	3	3
NULL	MIR5011	0	0	0	0	0	0	0	0
NULL	MIR502	0	0	0	0	0	0	0	0
NULL	MIR503	0	0	15.1965782390569	2.29009068522036	0	0	4	3
NULL	MIR503HG	0	0	1.3814332609819	0.19545923348233	0	0	3	2
NULL	MIR504	0	0	0	0	0	0	0	0
NULL	MIR5047	0	0	39.0513402663718	61.3597955683051	0	0	4	5
NULL	MIR505	0	0	0	0	0	0	0	0
NULL	MIR506	0	0	0	0	0	0	0	0
NULL	MIR507	0	0	0	0	0	0	0	0
NULL	MIR508	0	0	0	0	0	0	0	0
NULL	MIR5087	0	0	0	0	0	0	0	0
NULL	MIR5088	0	0	3.68929755514739	0	0	0	3	0
NULL	MIR5089	0	0	0	0	0	0	0	0
NULL	MIR509-1	0	0	0	0	0	0	0	0
NULL	MIR5090	0	0	0	0	0	0	0	0
NULL	MIR5091	0	0	0	0	0	0	0	0
NULL	MIR5092	0	0	0	0	0	0	0	0
NULL	MIR5093	0	0	0	0	0	0	0	0
NULL	MIR5094	0	0	0	0	0	0	0	0
NULL	MIR5095	0	0	0	0	0	0	0	0
NULL	MIR510	0	0	0	0	0	0	0	0
NULL	MIR5100	0	0	0	0	0	0	0	0
NULL	MIR511-2	0	0	0	0	0	0	0	0
NULL	MIR512-2	0	0	0	0	0	0	0	0
NULL	MIR514A1	0	0	0	0	0	0	0	0
NULL	MIR514A2	0	0	0	0	0	0	0	0
NULL	MIR514B	0	0	0	0	0	0	0	0
NULL	MIR515-1	0	0	0	0	0	0	0	0
NULL	MIR516A1	0	0	0	0	0	0	0	0
NULL	MIR516A2	0	0	0	0	0	0	0	0
NULL	MIR516B1	0	0	0	0	0	0	0	0
NULL	MIR516B2	0	0	0	0	0	0	0	0
NULL	MIR517A	0	0	0	0	0	0	0	0
NULL	MIR517B	0	0	0	0	0	0	0	0
NULL	MIR517C	0	0	0	0	0	0	0	0
NULL	MIR5186	0	0	0	0	0	0	0	0
NULL	MIR5187	0	0	3.5173128772192	0	0	0	3	0
NULL	MIR5188	0	0	0	0	0	0	0	0
NULL	MIR5189	0	0	0	0	0	0	0	0
NULL	MIR518A1	0	0	0	0	0	0	0	0
NULL	MIR518A2	0	0	0	0	0	0	0	0
NULL	MIR518B	0	0	0	0	0	0	0	0
NULL	MIR518C	0	0	0	0	0	0	0	0
NULL	MIR518D	0	0	0	0	0	0	0	0
NULL	MIR518E	0	0	0	0	0	0	0	0
NULL	MIR518F	0	0	0	0	0	0	0	0
NULL	MIR5190	0	0	0	0	0	0	0	0
NULL	MIR5191	0	0	0	0	0	0	0	0
NULL	MIR5192	0	0	0	0	0	0	0	0
NULL	MIR5193	0	0	0	4.30917101435656	0	0	0	3
NULL	MIR5194	0	0	0	0	0	0	0	0
NULL	MIR5196	0	0	0	2.12442739377752	0	0	0	3
NULL	MIR5197	0	0	0	0	0	0	0	0
NULL	MIR519A1	0	0	0	0	0	0	0	0
NULL	MIR519A2	0	0	0	0	0	0	0	0
NULL	MIR519B	0	0	0	0	0	0	0	0
NULL	MIR519C	0	0	0	0	0	0	0	0
NULL	MIR519D	0	0	0	0	0	0	0	0
NULL	MIR519E	0	0	0	0	0	0	0	0
NULL	MIR520A	0	0	0	0	0	0	0	0
NULL	MIR520B	0	0	0	0	0	0	0	0
NULL	MIR520C	0	0	0	0	0	0	0	0
NULL	MIR520D	0	0	0	0	0	0	0	0
NULL	MIR520E	0	0	0	0	0	0	0	0
NULL	MIR520F	0	0	0	0	0	0	0	0
NULL	MIR520G	0	0	0	0	0	0	0	0
NULL	MIR520H	0	0	0	0	0	0	0	0
NULL	MIR521-1	0	0	0	0	0	0	0	0
NULL	MIR521-2	0	0	0	0	0	0	0	0
NULL	MIR522	0	0	0	0	0	0	0	0
NULL	MIR523	0	0	0	0	0	0	0	0
NULL	MIR524	0	0	0	0	0	0	0	0
NULL	MIR525	0	0	0	0	0	0	0	0
NULL	MIR526A1	0	0	0	0	0	0	0	0
NULL	MIR526A2	0	0	0	0	0	0	0	0
NULL	MIR526B	0	0	0	0	0	0	0	0
NULL	MIR527	0	0	0	0	0	0	0	0
NULL	MIR532	0	0	0	0	0	0	0	0
NULL	MIR539	0	0	0	0	0	0	0	0
NULL	MIR541	0	0	0	0	0	0	0	0
NULL	MIR542	0	0	0	0	0	0	0	0
NULL	MIR543	0	0	0	0	0	0	0	0
NULL	MIR545	0	0	0	0	0	0	0	0
NULL	MIR548A1	0	0	0	0	0	0	0	0
NULL	MIR548A2	0	0	0	0	0	0	0	0
NULL	MIR548A3	0	0	0	0	0	0	0	0
NULL	MIR548AA1	0	0	0	0	0	0	0	0
NULL	MIR548AA2	0	0	0	0	0	0	0	0
NULL	MIR548AC	0	0	0	0	0	0	0	0
NULL	MIR548AD	0	0	0	0	0	0	0	0
NULL	MIR548AE2	0	0	0	0	0	0	0	0
NULL	MIR548AI	0	0	0	0	0	0	0	0
NULL	MIR548AJ2	0	0	0	0	0	0	0	0
NULL	MIR548AL	0	0	0	0	0	0	0	0
NULL	MIR548AN	0	0	0	2.64768504681163	0	0	0	3
NULL	MIR548AP	0	0	0	0	0	0	0	0
NULL	MIR548AQ	0	0	0	0	0	0	0	0
NULL	MIR548AR	0	0	0	0	0	0	0	0
NULL	MIR548AS	0	0	0	0	0	0	0	0
NULL	MIR548AU	0	0	0	0	0	0	0	0
NULL	MIR548AV	0	0	0	0	0	0	0	0
NULL	MIR548AX	0	0	0	0	0	0	0	0
NULL	MIR548B	0	0	0	0	0	0	0	0
NULL	MIR548C	0	0	0	0	0	0	0	0
NULL	MIR548D1	0	0	0	0	0	0	0	0
NULL	MIR548D2	0	0	0	0	0	0	0	0
NULL	MIR548F1	0	0	0	0	0	0	0	0
NULL	MIR548F2	0	0	0	0	0	0	0	0
NULL	MIR548F3	0	0	0	0	0	0	0	0
NULL	MIR548F4	0	0	0	0	0	0	0	0
NULL	MIR548F5	0	0	0	0	0	0	0	0
NULL	MIR548G	0	0	0	0	0	0	0	0
NULL	MIR548H2	0	0	0	0	0	0	0	0
NULL	MIR548H3	0	0	0	0	0	0	0	0
NULL	MIR548H4	0	0	0	0	0	0	0	0
NULL	MIR548I1	0	0	0	0	0	0	0	0
NULL	MIR548I2	0	0	0	0	0	0	0	0
NULL	MIR548I3	0	0	0	0	0	0	0	0
NULL	MIR548I4	0	0	0	0	0	0	0	0
NULL	MIR548J	0	0	0	0	0	0	0	0
NULL	MIR548K	0	0	0	0	0	0	0	0
NULL	MIR548M	0	0	0	0	0	0	0	0
NULL	MIR548N	0	0	0	0	0	0	0	0
NULL	MIR548O2	0	0	0	0	0	0	0	0
NULL	MIR548Q	0	0	0	0	0	0	0	0
NULL	MIR548T	0	0	0	0	0	0	0	0
NULL	MIR548W	0	0	0	0	0	0	0	0
NULL	MIR548X	0	0	0	0	0	0	0	0
NULL	MIR548Y	0	0	0	0	0	0	0	0
NULL	MIR548Z	0	0	0	0	0	0	0	0
NULL	MIR549	0	0	0	0	0	0	0	0
NULL	MIR550A1	0	0	0	0	0	0	0	0
NULL	MIR550A2	0	0	0	0	0	0	0	0
NULL	MIR550A3	0	0	2.11973825525251	0	0	0	3	0
NULL	MIR550B1	0	0	0	0	0	0	0	0
NULL	MIR550B2	0	0	0	0	0	0	0	0
NULL	MIR551A	0	0	2.99845188611672	0	0	0	3	0
NULL	MIR551B	0	0	0	0	0	0	0	0
NULL	MIR553	0	0	0	0	0	0	0	0
NULL	MIR554	0	0	0	0	0	0	0	0
NULL	MIR555	0	0	0	0	0	0	0	0
NULL	MIR556	0	0	0	0	0	0	0	0
NULL	MIR557	0	0	0	0	0	0	0	0
NULL	MIR5579	0	0	0	0	0	0	0	0
NULL	MIR558	0	0	0	0	0	0	0	0
NULL	MIR5580	0	0	0	0	0	0	0	0
NULL	MIR5581	0	0	4.37960840147474	2.65834865586804	0	0	3	3
NULL	MIR5582	0	0	0	0	0	0	0	0
NULL	MIR5583-1	0	0	0	0	0	0	0	0
NULL	MIR5583-2	0	0	0	0	0	0	0	0
NULL	MIR5584	0	0	0	0	0	0	0	0
NULL	MIR5586	0	0	0	10.5550610182535	0	0	0	4
NULL	MIR5587	0	0	3.5591996691631	4.87479516594662	0	0	3	3
NULL	MIR559	0	0	0	0	0	0	0	0
NULL	MIR561	0	0	2.08798194913044	0	0	0	3	0
NULL	MIR563	0	0	0	0	0	0	0	0
NULL	MIR564	0	0	0	0	0	0	0	0
NULL	MIR567	0	0	0	0	0	0	0	0
NULL	MIR568	0	0	0	15.1929556515396	0	0	0	4
