#mm9.knownGene.name	mm9.knownGene.chrom	mm9.knownGene.txStart	mm9.knownGene.txEnd	mm9.kgXref.geneSymbol	mm9.knownToEnsembl.value
uc009dwp.1	chr6	127737995	127738020	DQ693437	n/a
uc009dwq.1	chr6	127738094	127738130	DQ696725	n/a
uc009dwr.1	chr6	127738172	127738229	DQ725733	n/a
uc009dws.1	chr6	127738255	127738285	DQ554544	n/a
uc009dwt.1	chr6	127738320	127738354	DQ708292	n/a
uc009dwu.1	chr6	127738602	127738641	DQ697314	n/a
uc009dwv.1	chr6	127739015	127739044	DQ716259	n/a
uc009dww.1	chr6	127739083	127739137	DQ697096	n/a
uc009dwx.1	chr6	127739557	127739593	DQ720906	n/a
uc009dwy.1	chr6	127739667	127739693	DQ686814	n/a
uc009dwz.1	chr6	127739700	127739765	DQ724684	n/a
uc009dxa.1	chr6	127739795	127739827	DQ686126	n/a
uc009dxb.1	chr6	127739939	127740025	DQ690391	n/a
uc009dxc.1	chr6	127740121	127740154	DQ723991	n/a
uc009dxd.1	chr6	127740164	127740225	DQ689966	n/a
uc009dxe.1	chr6	127740248	127740281	DQ711515	n/a
uc009dxf.1	chr6	127740358	127740389	DQ695332	n/a
uc009dxg.1	chr6	127740577	127740607	DQ568071	n/a
uc009dxh.1	chr6	127740890	127740930	DQ721680	n/a
uc009dxi.1	chr6	127740972	127741014	DQ705922	n/a
uc009dxj.1	chr6	127741138	127741169	DQ543890	n/a
uc009dxk.1	chr6	127741224	127741257	DQ555454	n/a
uc009dxl.1	chr6	127741352	127741382	DQ703082	n/a
uc009dxm.1	chr6	127742592	127742627	DQ698722	n/a
uc009dxn.1	chr6	127743034	127743081	DQ705566	n/a
uc009dxo.1	chr6	127743520	127743556	DQ704074	n/a
uc009dxp.1	chr6	127743624	127743658	DQ555790	n/a
uc009dxq.1	chr6	127743682	127743713	DQ686332	n/a
uc009dxr.1	chr6	127744641	127744672	DQ547458	n/a
uc009dxs.1	chr6	127744956	127744985	DQ710257	n/a
uc009dxt.1	chr6	127745088	127745142	DQ701973	n/a
uc009dxu.1	chr6	127745273	127745360	DQ722489	n/a
uc009dxv.1	chr6	127745470	127745507	DQ707789	n/a
uc009dxw.1	chr6	127745539	127745575	DQ693943	n/a
uc009dxx.1	chr6	127745804	127745841	DQ701692	n/a
uc009dxy.1	chr6	127746124	127746152	DQ718221	n/a
uc009dxz.1	chr6	127746184	127746215	DQ685229	n/a
uc009dya.1	chr6	127746509	127746539	DQ547412	n/a
uc009dyb.1	chr6	127746617	127746659	DQ550209	n/a
uc009dyc.1	chr6	127746709	127746758	DQ705271	n/a
uc009dyd.1	chr6	127746875	127746913	DQ540256	n/a
uc009dye.1	chr6	127747222	127747262	DQ550368	n/a
uc009dyf.1	chr6	127747300	127747330	DQ708993	n/a
uc009dyg.1	chr6	127747347	127747377	DQ686199	n/a
uc009dyh.1	chr6	127747521	127747550	DQ709773	n/a
uc009dyi.1	chr6	127747570	127747639	DQ563604	n/a
uc009dyj.1	chr6	127747682	127747715	DQ699907	n/a
uc009dyk.1	chr6	127747826	127747903	DQ691477	n/a
uc009dyl.1	chr6	127747938	127747968	DQ712878	n/a
uc009dym.1	chr6	127748012	127748047	DQ545110	n/a
uc009dyn.1	chr6	127748057	127748164	DQ697370	n/a
uc009dyo.1	chr6	127748204	127748264	DQ545830	n/a
uc009dyp.1	chr6	127748370	127748407	DQ720479	n/a
uc009dyq.1	chr6	127748490	127748539	DQ687665	n/a
uc009dyr.1	chr6	127748586	127748619	DQ701795	n/a
uc009dys.1	chr6	127748683	127748720	DQ712777	n/a
uc009dyt.1	chr6	127748797	127748835	DQ568458	n/a
uc009dyu.1	chr6	127748973	127749009	DQ717988	n/a
uc009dyv.1	chr6	127749168	127749200	DQ688882	n/a
uc009dyw.1	chr6	127749217	127749274	DQ715816	n/a
uc009dyx.1	chr6	127749292	127749354	DQ540358	n/a
uc009dyy.1	chr6	127749624	127749656	DQ551281	n/a
uc009dyz.1	chr6	127749849	127749881	DQ556195	n/a
uc009dza.1	chr6	127749907	127749974	DQ541975	n/a
uc009dzb.1	chr6	127749981	127750014	DQ544893	n/a
uc009dzc.1	chr6	127750016	127750068	DQ690641	n/a
uc009dzd.1	chr6	127750096	127750169	DQ689480	n/a
uc009dze.1	chr6	127750289	127750368	DQ553663	n/a
uc009dzf.1	chr6	127750879	127750931	DQ692405	n/a
uc009dzg.1	chr6	127751084	127751116	DQ725449	n/a
uc009dzh.1	chr6	127751209	127751238	DQ691313	n/a
uc009dzi.1	chr6	127751334	127751375	DQ687830	n/a
uc009dzj.1	chr6	127751579	127751621	DQ693451	n/a
uc009dzk.1	chr6	127751657	127751690	DQ724019	n/a
uc009dzl.1	chr6	127751736	127751767	DQ552475	n/a
uc009dzm.1	chr6	127752452	127752535	DQ725871	n/a
uc009dzn.1	chr6	127753153	127753185	DQ567784	n/a
uc009dzo.1	chr6	127753426	127753459	DQ566510	n/a
uc009dzp.1	chr6	127753496	127753532	DQ715325	n/a
uc009dzq.1	chr6	127755274	127755334	DQ559678	n/a
uc009dzr.1	chr6	127756089	127756137	DQ721685	n/a
uc009dzs.1	chr6	127756214	127756243	DQ549365	n/a
uc009dzt.1	chr6	127756286	127756314	DQ555931	n/a
uc009dzu.1	chr6	127756606	127756636	DQ696633	n/a
uc009dzv.1	chr6	127756794	127756824	DQ557517	n/a
uc009dzw.1	chr6	127756827	127756876	DQ685312	n/a
uc009dzx.1	chr6	127756904	127756933	DQ700189	n/a
uc009dzy.1	chr6	127757344	127757374	DQ685977	n/a
uc009dzz.1	chr6	127757500	127757531	DQ714076	n/a
uc009eaa.1	chr6	127758179	127758245	DQ722920	n/a
uc009eab.1	chr6	127758255	127758298	DQ567160	n/a
uc009eac.1	chr6	127758529	127758566	DQ550390	n/a
uc009ead.1	chr6	127758649	127758681	DQ687156	n/a
uc009eae.1	chr6	127759337	127759367	DQ552940	n/a
uc009eaf.1	chr6	127761785	127761816	DQ694131	n/a
uc009eag.1	chr6	127761994	127762035	DQ687525	n/a
uc009eah.1	chr6	127763265	127763301	DQ686742	n/a
uc009eai.1	chr6	127763844	127763871	DQ725325	n/a
uc009eaj.1	chr6	127764043	127764076	DQ540432	n/a
uc009eak.1	chr6	127764105	127764136	DQ690639	n/a
uc009eal.1	chr6	127764260	127764294	DQ693245	n/a
uc009eam.1	chr6	127764595	127764631	DQ567094	n/a
uc009ean.1	chr6	127764757	127764787	DQ691537	n/a
uc009eao.1	chr6	127764815	127764843	DQ702783	n/a
uc009eap.1	chr6	127764913	127764963	DQ716963	n/a
uc009eaq.1	chr6	127765041	127765080	DQ696825	n/a
uc009ear.1	chr6	127765371	127765406	DQ562297	n/a
uc009eas.1	chr6	127765507	127765559	DQ692500	n/a
uc009eat.1	chr6	127765770	127765817	DQ698791	n/a
uc009eau.1	chr6	127765899	127765931	DQ549720	n/a
uc009eav.1	chr6	127765970	127766015	DQ694086	n/a
uc009eaw.1	chr6	127766123	127766154	DQ564424	n/a
uc009eax.1	chr6	127766440	127766484	DQ684877	n/a
uc009eay.1	chr6	127766496	127766528	DQ705886	n/a
uc009eaz.1	chr6	127766573	127766612	DQ711691	n/a
uc009eba.1	chr6	127766760	127766791	DQ565670	n/a
uc009ebb.1	chr6	127767923	127767963	DQ716099	n/a
uc009ebc.1	chr6	127767992	127768033	DQ567872	n/a
uc009ebd.1	chr6	127768109	127768142	DQ558791	n/a
uc009ebe.1	chr6	127768241	127768272	DQ692087	n/a
uc009ebf.1	chr6	127768737	127768770	DQ554228	n/a
uc009ebg.1	chr6	127768863	127768898	DQ705175	n/a
uc009ebh.1	chr6	127769146	127769175	DQ705435	n/a
uc009ebi.1	chr6	127775917	127775948	DQ714446	n/a
uc009ebj.1	chr6	127775981	127776019	DQ551195	n/a
uc009ebk.1	chr6	127776155	127776229	DQ541918	n/a
uc009ebl.1	chr6	127776327	127776360	DQ556074	n/a
uc009ebm.1	chr6	127776966	127777030	DQ714658	n/a
uc009ebn.1	chr6	127777406	127777436	DQ564912	n/a
uc009ebo.1	chr6	127778790	127778820	DQ702453	n/a
uc009ebp.1	chr6	127779221	127779251	DQ547941	n/a
uc009ebq.1	chr6	127779510	127779546	DQ686091	n/a
uc009ebr.1	chr6	127779692	127779755	DQ720412	n/a
uc009ebs.1	chr6	127779804	127779855	DQ709401	n/a
uc009ebt.1	chr6	127780072	127780100	DQ553881	n/a
uc009ebu.1	chr6	127780167	127780233	DQ713967	n/a
uc009ebv.1	chr6	127780704	127780755	DQ564444	n/a
uc009ebw.1	chr6	127780858	127780929	DQ568592	n/a
uc009ebx.1	chr6	127781265	127781332	DQ547934	n/a
uc009eby.1	chr6	127781531	127781564	DQ702483	n/a
uc009ebz.1	chr6	127781662	127781734	DQ724027	n/a
uc009eca.1	chr6	127782051	127782102	DQ695326	n/a
uc009ecb.1	chr6	127782288	127782319	DQ547919	n/a
uc009ecc.1	chr6	127782982	127783014	DQ719437	n/a
uc009ecd.1	chr6	127783039	127783082	DQ558065	n/a
uc009ece.1	chr6	127783593	127783659	DQ569891	n/a
uc009ecf.1	chr6	127783841	127783893	DQ691435	n/a
uc009ecg.1	chr6	127783952	127783983	DQ716699	n/a
uc009ech.1	chr6	127784272	127784310	DQ540060	n/a
uc009eci.1	chr6	127784349	127784379	DQ700581	n/a
uc009ecj.1	chr6	127784821	127784850	DQ701001	n/a
uc009eck.1	chr6	127785788	127785818	DQ565497	n/a
uc009ecl.1	chr6	127785822	127785851	DQ686547	n/a
uc009ecm.1	chr6	127785955	127785997	DQ562220	n/a
uc009ecn.1	chr6	127837639	127903049	Tspan11	ENSMUST00000032501
uc009eco.1	chr6	127911417	128086727	Tspan9	ENSMUST00000112173
uc009ecp.1	chr6	127911417	128093596	Tspan9	ENSMUST00000112173
uc009ecq.1	chr6	127911417	128093596	Tspan9	ENSMUST00000112173
uc009ecr.1	chr6	127911758	127912495	AK214641	n/a
uc009ecs.1	chr6	128119721	128133821	AK033854	n/a
uc009ect.1	chr6	128134306	128134346	DQ717093	n/a
uc009ecu.1	chr6	128134707	128134758	DQ545796	n/a
uc009ecv.1	chr6	128135523	128135556	DQ720715	n/a
uc009ecw.1	chr6	128135570	128135600	DQ716540	n/a
uc009ecx.1	chr6	128135709	128135741	DQ725877	n/a
uc009ecy.1	chr6	128136263	128136332	DQ714635	n/a
uc009ecz.1	chr6	128136889	128136936	DQ697053	n/a
uc009eda.1	chr6	128137731	128137760	DQ708973	n/a
uc009edb.1	chr6	128137763	128137793	DQ721319	n/a
uc012esz.1	chr6	128137835	128150641	AK039686	ENSMUST00000071101
uc009edc.1	chr6	128140642	128140678	DQ564920	ENSMUST00000071101
uc009edd.1	chr6	128140735	128140776	DQ694705	ENSMUST00000071101
uc009ede.1	chr6	128177160	128250831	Tead4	ENSMUST00000006311
uc009edf.1	chr6	128177160	128250831	Tead4	ENSMUST00000006311
uc009edg.1	chr6	128195564	128195599	DQ699682	ENSMUST00000130454
uc009edh.1	chr6	128271178	128305869	Tulp3	ENSMUST00000001562
uc009edi.1	chr6	128281713	128305869	Tulp3	ENSMUST00000138313
uc009edj.2	chr6	128307017	128312840	5930416I19Rik	ENSMUST00000112152
uc012eta.1	chr6	128307017	128312840	5930416I19Rik	ENSMUST00000112152
uc009edk.2	chr6	128307017	128312915	5930416I19Rik	ENSMUST00000112152
uc009edl.1	chr6	128313011	128325904	Foxm1	ENSMUST00000073316
uc009edm.2	chr6	128325527	128335162	4933413G19Rik	ENSMUST00000100926
uc012etb.1	chr6	128349783	128358953	Nrip2	ENSMUST00000001561
uc009edn.2	chr6	128349783	128358953	Nrip2	ENSMUST00000001561
uc009edo.1	chr6	128359461	128374928	Itfg2	ENSMUST00000001559
uc012etc.1	chr6	128359461	128374928	Itfg2	ENSMUST00000001559
uc009edp.1	chr6	128360186	128374928	Itfg2	ENSMUST00000164453
uc009edq.1	chr6	128365647	128374928	Itfg2	ENSMUST00000133994
uc009edr.1	chr6	128380124	128388649	Fkbp4	ENSMUST00000032508
uc009eds.2	chr6	128388774	128425863	Gm10069	ENSMUST00000144745
uc009edt.2	chr6	128388774	128453299	Gm10069	ENSMUST00000144745
uc009edu.1	chr6	128394287	128394324	DQ689702	ENSMUST00000144745
uc009edv.1	chr6	128394957	128394999	DQ697726	ENSMUST00000144745
uc009edw.1	chr6	128395274	128395304	DQ568996	ENSMUST00000144745
uc009edx.1	chr6	128395327	128395381	DQ704729	ENSMUST00000144745
uc009edy.1	chr6	128396891	128396921	DQ687171	ENSMUST00000144745
uc009edz.1	chr6	128397030	128397079	DQ701953	ENSMUST00000144745
uc009eea.1	chr6	128397096	128397131	DQ711509	ENSMUST00000144745
uc009eeb.1	chr6	128397467	128397526	DQ704526	ENSMUST00000144745
uc009eec.1	chr6	128397958	128397988	DQ726464	ENSMUST00000144745
uc009eed.1	chr6	128398040	128398070	DQ726464	ENSMUST00000144745
uc009eee.1	chr6	128398081	128398111	DQ726464	ENSMUST00000144745
uc009eef.1	chr6	128433584	128476738	Pzp	ENSMUST00000112132
uc009eeg.2	chr6	128489839	128493414	BC048546	ENSMUST00000060574
uc009eeh.2	chr6	128489839	128531624	BC048546	ENSMUST00000060574
uc009eej.2	chr6	128559244	128572952	Klrb1a	ENSMUST00000032512
uc012etd.1	chr6	128559244	128572952	Klrb1a	ENSMUST00000032512
uc009eek.1	chr6	128612403	128627389	Clec2h	ENSMUST00000032518
uc009eel.1	chr6	128656525	128657819	Klrb6	ENSMUST00000112110
uc009eem.1	chr6	128656525	128673064	4930431A04Rik	ENSMUST00000112110
uc009een.2	chr6	128728502	128738659	Klrb1c	ENSMUST00000167691
uc009eep.2	chr6	128728502	128738659	Klrb1c	ENSMUST00000167691
uc009eeo.2	chr6	128728502	128738659	Klrb1c	ENSMUST00000167691
uc009eeq.2	chr6	128728502	128776333	Klrb1c	ENSMUST00000167691
uc009eer.2	chr6	128733681	128776333	Klrb1b	ENSMUST00000032472
uc009ees.2	chr6	128763723	128776333	Klrb1b	ENSMUST00000032472
uc012ete.1	chr6	128763723	128776333	Klrb1b	ENSMUST00000032472
uc012etf.1	chr6	128763723	128776333	Klrb1b	ENSMUST00000032472
uc009eet.1	chr6	128798061	128841142	BC035044	ENSMUST00000160290
uc009eeu.1	chr6	128837631	128846866	Clec2i	ENSMUST00000032519
uc009eev.1	chr6	128837631	128846866	Clec2i	ENSMUST00000159866
uc012etg.1	chr6	128837631	128846866	Clec2i	ENSMUST00000162666
uc012eth.1	chr6	128837631	128846866	Clec2i	ENSMUST00000160867
uc009eew.2	chr6	128884398	128934725	Clec2g	ENSMUST00000000254
uc009eex.1	chr6	128901221	128925047	AK040061	ENSMUST00000141700
uc009eey.2	chr6	128921177	128934725	Clec2g	ENSMUST00000142388
uc012eti.1	chr6	128921177	128934725	Clec2g	ENSMUST00000142388
uc009eez.2	chr6	128943037	128956667	BC064078	ENSMUST00000131176
uc009efb.2	chr6	128995918	129007489	Klrb1f	ENSMUST00000032257
uc009efa.2	chr6	128995918	129007489	Klrb1f	ENSMUST00000032257
uc009efc.2	chr6	128995918	129007489	Klrb1f	ENSMUST00000032257
uc009efd.1	chr6	129041849	129050934	Clec2e	ENSMUST00000032258
uc009efe.2	chr6	129130632	129136553	Clec2d	ENSMUST00000032260
uc009eff.1	chr6	129158429	129188000	AK030376	ENSMUST00000139659
uc009efg.1	chr6	129163398	129183992	AK036632	ENSMUST00000131466
uc009efh.1	chr6	129182643	129188000	AK009064	ENSMUST00000137057
uc009efi.1	chr6	129217342	129225387	Cd69	ENSMUST00000032259
uc009efj.1	chr6	129221093	129225387	AK089801	ENSMUST00000032259
uc009efk.1	chr6	129272182	129281799	4922502D21Rik	ENSMUST00000051283
uc009efl.2	chr6	129300261	129315321	Clec12a	ENSMUST00000065289
uc009efm.2	chr6	129325530	129335521	Clec12b	ENSMUST00000032261
uc009efn.2	chr6	129325530	129335892	Clec12b	ENSMUST00000032261
uc009efo.1	chr6	129347314	129355349	Clec1b	ENSMUST00000032262
uc009efp.1	chr6	129347314	129355349	Clec1b	ENSMUST00000032262
uc009efq.1	chr6	129347314	129355349	Clec1b	ENSMUST00000032262
uc009efr.1	chr6	129358880	129372723	Clec9a	ENSMUST00000058352
uc009efs.1	chr6	129358880	129372723	Clec9a	ENSMUST00000058352
uc012etj.1	chr6	129358880	129372723	Clec9a	ENSMUST00000164513
uc012etk.1	chr6	129358880	129372723	Clec9a	ENSMUST00000164160
uc009eft.2	chr6	129376701	129402018	Clec1a	ENSMUST00000037481
uc012etl.1	chr6	129376701	129402018	Clec1a	ENSMUST00000037481
uc009efu.2	chr6	129411608	129422795	Clec7a	ENSMUST00000112076
uc009efw.1	chr6	129435265	129457183	Olr1	ENSMUST00000032265
uc009efx.1	chr6	129462574	129469245	D630042F21Rik	ENSMUST00000032263
uc012etm.1	chr6	129462574	129469245	D630042F21Rik	ENSMUST00000032263
uc009efy.1	chr6	129482111	129483302	BC099571	ENSMUST00000170084
uc009efz.1	chr6	129483209	129492349	Gabarapl1	ENSMUST00000032264
uc009ega.1	chr6	129483373	129492349	Gabarapl1	ENSMUST00000032264
uc009egb.1	chr6	129528303	129535845	Klre1	ENSMUST00000053708
uc012etn.1	chr6	129528303	129535845	Klre1	ENSMUST00000053708
uc009egc.1	chr6	129541824	129548670	Cd94	ENSMUST00000119520
uc009egd.1	chr6	129541824	129548670	Klrd1	ENSMUST00000112063
uc009ege.1	chr6	129543507	129548670	Klrd1	ENSMUST00000112063
uc009egf.1	chr6	129560338	129572787	Klrk1	ENSMUST00000095412
uc009egg.1	chr6	129560338	129573859	Klrk1	ENSMUST00000095412
uc009egh.1	chr6	129560338	129573859	Klrk1	ENSMUST00000168919
uc009egi.1	chr6	129561589	129573859	Klrk1	ENSMUST00000095412
uc009egj.1	chr6	129589102	129593306	Klrc3	ENSMUST00000071149
uc009egk.1	chr6	129589102	129593306	Klrc3	ENSMUST00000053164
uc012eto.1	chr6	129589102	129593306	Klrc3	ENSMUST00000071149
uc009egl.1	chr6	129606363	129610614	Klrc2	ENSMUST00000112057
uc009egm.1	chr6	129606363	129610614	Klrc2	ENSMUST00000118401
uc009egn.1	chr6	129607146	129610614	Nkg2c	ENSMUST00000149494
uc009ego.1	chr6	129616034	129628928	Klrc1	ENSMUST00000032270
uc012etp.1	chr6	129624851	129628928	Klrc1	ENSMUST00000032270
uc009egp.1	chr6	129624851	129628928	Klrc1	ENSMUST00000032270
uc012etq.1	chr6	129624851	129628928	Klrc2	ENSMUST00000169545
uc012etr.1	chr6	129641552	129641661	Mir680-1	ENSMUST00000102257
uc009egq.1	chr6	129647235	129667150	Klri1	ENSMUST00000088046
uc009egr.2	chr6	129679058	129690502	Klri2	ENSMUST00000050385
uc009egs.1	chr6	129716664	129725867	Gm156	ENSMUST00000095409
uc009egu.2	chr6	129781171	129826690	Klra17	ENSMUST00000014687
uc009egt.2	chr6	129781171	129826690	Klra17	ENSMUST00000014687
uc009egw.1	chr6	129781462	129824950	Ly-49Q	ENSMUST00000122219
uc012ets.1	chr6	129781462	129824950	Ly-49Q	ENSMUST00000087985
uc009egx.1	chr6	129849008	129863242	Klra5	ENSMUST00000014683
uc009egy.1	chr6	129849008	129976978	Klra5	ENSMUST00000014683
uc009egz.1	chr6	129849008	130143130	Klra5	ENSMUST00000014683
uc012ett.1	chr6	129849008	130143130	Klra5	ENSMUST00000014683
uc009eha.1	chr6	129922099	130330735	Ly49A	ENSMUST00000081796
uc009ehb.1	chr6	129922099	130330735	Klra18	ENSMUST00000081796
uc009ehc.1	chr6	129922099	130330826	Klra22	ENSMUST00000032288
uc009ehd.1	chr6	129922099	130332699	Klra15	ENSMUST00000032288
uc009ehm.2	chr6	129922110	130330735	Klra15	ENSMUST00000032288
uc009ehe.1	chr6	129963050	129976978	Klra6	ENSMUST00000074056
uc009ehf.1	chr6	129963051	129976978	Klra19	ENSMUST00000074056
uc009ehg.1	chr6	129993749	130017276	Klra18	ENSMUST00000014477
uc009ehh.1	chr6	129994025	130017276	Klra4	ENSMUST00000014477
uc009ehi.1	chr6	129994025	130017289	Klra4	ENSMUST00000119096
uc009ehj.1	chr6	129994025	130017289	Klra4	ENSMUST00000119096
uc009ehk.1	chr6	129994025	130253400	Ly-49W	ENSMUST00000125813
uc009ehl.1	chr6	129994025	130256499	Klra12	ENSMUST00000144414
uc009ehn.2	chr6	130032615	130079916	Klra21	ENSMUST00000014476
uc009eho.2	chr6	130065243	130079916	Klra8	ENSMUST00000014476
uc009ehp.2	chr6	130065243	130079916	Klra8	ENSMUST00000014476
uc009ehq.2	chr6	130065243	130107875	CH29-493D4.3	ENSMUST00000014476
uc009ehr.2	chr6	130065533	130079916	Klra8	ENSMUST00000014476
uc009ehs.2	chr6	130065533	130079916	Klra8	ENSMUST00000014476
uc012etu.1	chr6	130065533	130110789	Klra14	ENSMUST00000049183
uc012etv.1	chr6	130065533	130141344	Klra9	ENSMUST00000071554
uc009ehu.2	chr6	130075067	130079916	Klra8	ENSMUST00000014476
uc009ehv.1	chr6	130128699	130143130	Klra9	ENSMUST00000071554
uc009ehw.1	chr6	130128770	130143130	Klra9	ENSMUST00000112032
uc012etw.1	chr6	130128987	130285835	Klra9	ENSMUST00000071554
uc009ehx.2	chr6	130168622	130181705	Klra7	ENSMUST00000049304
uc009ehy.2	chr6	130168622	130187833	Klra7	ENSMUST00000049304
uc009ehz.2	chr6	130168848	130181690	Klra7	ENSMUST00000032286
uc009eia.2	chr6	130168848	130183340	Klra7	ENSMUST00000032286
uc012etx.1	chr6	130168897	130181690	Klra7	ENSMUST00000032286
uc009eid.1	chr6	130168897	130256499	Ly49G	ENSMUST00000144414
uc012ety.1	chr6	130168897	130256499	Ly49G	ENSMUST00000144414
uc009eif.1	chr6	130216441	130253400	Ly-49W	ENSMUST00000125813
uc009eig.1	chr6	130216441	130253400	Ly-49W	ENSMUST00000125813
uc009eih.1	chr6	130219211	130231946	Klra10	ENSMUST00000112020
uc009eii.1	chr6	130241178	130256499	Ly-49W	ENSMUST00000144414
uc009eij.1	chr6	130241178	130258379	Klra23	ENSMUST00000144414
uc009eik.1	chr6	130273304	130287644	Klra3	ENSMUST00000111998
uc009eil.1	chr6	130273410	130287644	Klra3	ENSMUST00000111998
uc009eim.1	chr6	130273410	130287644	Klra3	ENSMUST00000111998
uc012etz.1	chr6	130313935	130330735	Klra16	ENSMUST00000032288
uc009ein.1	chr6	130313935	130336892	Klra1	ENSMUST00000032288
uc009eio.1	chr6	130679229	130697641	AK136154	n/a
uc012eua.1	chr6	131169252	131197380	Klra2	ENSMUST00000032306
uc009eip.1	chr6	131169252	131197380	Klra2	ENSMUST00000032306
uc009eiq.1	chr6	131234406	131243262	Magohb	ENSMUST00000165121
uc009eir.1	chr6	131249161	131263845	Styk1	ENSMUST00000049150
uc012eub.1	chr6	131249161	131266416	Styk1	ENSMUST00000111992
uc009eis.1	chr6	131314875	131338468	Csda	ENSMUST00000032309
uc009eit.1	chr6	131314875	131338468	Csda	ENSMUST00000087865
uc009eiu.1	chr6	131493779	131503775	5430401F13Rik	ENSMUST00000161385
uc009eiv.1	chr6	131579909	131580848	Tas2r130	ENSMUST00000067597
uc009eiw.1	chr6	131609175	131610102	Tas2r107	ENSMUST00000065781
uc009eix.1	chr6	131627977	131628904	Tas2r106	ENSMUST00000076756
uc009eiy.1	chr6	131634853	131635762	Tas2r104	ENSMUST00000072404
uc009eiz.1	chr6	131636578	131637481	Tas2r105	ENSMUST00000053652
uc009eja.1	chr6	131639151	131640081	Tas2r114	ENSMUST00000080619
uc012euc.1	chr6	132064238	132311755	EG114600	ENSMUST00000080849
uc012eud.1	chr6	132064238	132314153	Gm4736	ENSMUST00000080849
uc009ejc.1	chr6	132156812	132160539	Prb1	ENSMUST00000087853
uc009ejd.1	chr6	132261607	132264761	Prpmp5	ENSMUST00000048686
uc012eue.1	chr6	132311122	132314153	Gm8882	ENSMUST00000080849
uc009eje.1	chr6	132388170	132391754	BC069935	n/a
uc009vec.1	chr6	132519859	132522419	Prh1	ENSMUST00000074042
uc009ejg.1	chr6	132545963	132550720	Prp2	ENSMUST00000076061
uc012euf.1	chr6	132575128	132577529	A630073D07Rik	ENSMUST00000091791
uc009ejh.2	chr6	132575128	132601544	A630073D07Rik	ENSMUST00000091791
uc009eji.1	chr6	132606974	132607862	Tas2r120	ENSMUST00000071707
uc009ejj.1	chr6	132650107	132651025	Tas2r121	ENSMUST00000095395
uc009ejk.1	chr6	132661016	132661946	Tas2r122	ENSMUST00000105077
uc009ejl.1	chr6	132687071	132688004	Tas2r115	ENSMUST00000095394
uc009ejm.1	chr6	132704747	132705677	Tas2r124	ENSMUST00000076150
uc009ejn.1	chr6	132712148	132713192	Tas2r102	ENSMUST00000069268
uc009ejo.1	chr6	132727196	132728180	Tas2r136	ENSMUST00000065532
uc009ejp.1	chr6	132752918	132753911	Tas2r117	ENSMUST00000068302
uc009ejq.1	chr6	132797159	132798161	Tas2r123	ENSMUST00000071696
uc009ejr.1	chr6	132805455	132806373	Tas2r116	ENSMUST00000032315
uc009ejs.1	chr6	132818025	132819027	Tas2r110	ENSMUST00000082014
uc009ejt.1	chr6	132843028	132843958	Tas2r113	ENSMUST00000079035
uc009eju.1	chr6	132859668	132860604	Tas2r125	ENSMUST00000076119
uc009ejv.1	chr6	132901119	132902082	Tas2r129	ENSMUST00000070991
uc009ejw.1	chr6	132906929	132907862	Tas2r131	ENSMUST00000082085
uc009ejx.1	chr6	132930032	132930983	Tas2r109	ENSMUST00000067539
uc012eug.1	chr6	132986180	132987119	Tas2r103	ENSMUST00000032317
uc009ejy.1	chr6	133004872	133005811	Tas2r140	ENSMUST00000095391
uc009ejz.2	chr6	133055256	133057764	2700089E24Rik	ENSMUST00000100864
uc009eka.1	chr6	133242233	133245808	5530400C23Rik	ENSMUST00000048459
uc012euh.1	chr6	133479206	133482780	Gm5885	n/a
uc012eui.1	chr6	133669474	133669593	Mir1937b-2	n/a
uc012euj.1	chr6	133714016	133717421	Gm5886	n/a
uc009ekd.1	chr6	133799872	133803685	Kap	ENSMUST00000048032
uc009eke.1	chr6	133985724	134220165	Etv6	ENSMUST00000081028
uc009ekf.1	chr6	133985724	134220165	Etv6	ENSMUST00000111963
uc009ekg.1	chr6	134258968	134353433	AK016696	n/a
uc009ekh.1	chr6	134346346	134388742	Bcl2l14	ENSMUST00000032321
uc009eki.1	chr6	134364482	134378523	Bcl2l14	ENSMUST00000142612
uc009ekj.1	chr6	134364482	134388742	Bcl2l14	ENSMUST00000163589
uc009ekk.2	chr6	134396495	134421311	Lrp6	ENSMUST00000032322
uc009ekl.2	chr6	134396495	134516931	Lrp6	ENSMUST00000032322
uc009ekm.2	chr6	134559224	134582506	Mansc1	ENSMUST00000047443
uc012euk.1	chr6	134589529	134661202	Loh12cr1	ENSMUST00000166591
uc012eul.1	chr6	134590957	134661202	Loh12cr1	ENSMUST00000062755
uc009eko.1	chr6	134665490	134742646	Dusp16	ENSMUST00000100857
uc009ekp.1	chr6	134665490	134742646	Dusp16	ENSMUST00000100857
